date,normal_consume,consumption_in_period,autoconsume,temp,feels_like,temp_min,temp_max,pressure,humidity,wind_speed,rain_1h,clouds_all,weather_description,dew_point
2023-02-18 08:00,0.016,0.0,0.238,10.99,9.82,6.38,11.82,1027,64,3.3,,0,sky is clear,3.71
2023-02-18 09:00,0.0,0.0,0.26,12.76,11.66,9.15,13.82,1028,60,3.76,,1,sky is clear,4.5
2023-02-18 10:00,0.222,0.0,0.564,16.44,15.08,11.38,16.82,1028,36,3.29,,4,sky is clear,0.92
2023-02-18 11:00,1.301,0.0,0.954,17.52,16.32,15.26,17.93,1028,38,3.53,,6,sky is clear,2.62
2023-02-18 12:00,2.131,0.0,0.995,18.48,17.32,17.23,20.34,1028,36,3.49,,8,sky is clear,2.7
2023-02-18 13:00,0.004,0.0,0.584,19.57,18.55,17.79,20.34,1027,37,2.91,,10,sky is clear,4.06
2023-02-18 14:00,0.86,0.0,0.448,19.56,18.56,16.21,20.82,1027,38,2.26,,13,few clouds,4.43
2023-02-18 15:00,0.024,0.0,0.282,19.34,18.37,16.77,20.34,1026,40,1.62,,26,scattered clouds,5.0
2023-02-18 16:00,0.237,0.0,0.18,18.79,17.82,16.72,20.34,1026,42,0.79,,45,scattered clouds,5.22
2023-02-18 17:00,0.843,0.0,0.02,18.11,17.13,14.72,19.79,1026,44,0.45,,66,broken clouds,5.3
2023-02-18 18:00,0.883,0.0,0.0,14.94,13.77,14.72,15.66,1026,49,1.49,,62,broken clouds,3.9
2023-02-18 19:00,0.514,0.0,0.0,14.02,12.91,13.72,15.1,1026,55,1.69,,33,scattered clouds,4.7
2023-02-18 20:00,0.643,0.0,0.0,14.02,13.2,13.72,15.1,1027,66,1.67,,73,broken clouds,7.34
2023-02-18 21:00,0.601,0.0,0.0,13.92,13.2,13.72,14.54,1027,70,1.91,,88,overcast clouds,8.09
2023-02-18 22:00,0.0,0.586,0.0,12.45,11.58,11.72,14.79,1027,70,1.88,,71,broken clouds,6.71
2023-02-18 23:00,0.0,0.582,0.0,14.72,13.68,10.72,15.15,1027,55,1.57,,34,scattered clouds,5.4
2023-02-19 00:00,0.0,1.6,0.0,10.76,9.95,9.72,13.68,1026,79,1.65,,3,sky is clear,6.87
2023-02-19 01:00,0.0,0.541,0.0,9.91,9.24,8.72,13.34,1026,82,1.82,,5,sky is clear,6.58
2023-02-19 02:00,0.0,0.344,0.0,10.36,9.54,9.72,12.79,1026,80,2.02,,5,sky is clear,6.63
2023-02-19 03:00,0.0,0.357,0.0,9.48,8.44,8.72,12.23,1026,80,2.18,,4,sky is clear,5.78
2023-02-19 04:00,0.0,0.3,0.0,10.94,10.05,10.72,12.23,1025,75,2.22,,3,sky is clear,6.22
2023-02-19 05:00,0.0,0.332,0.0,10.79,9.86,10.66,11.68,1025,74,2.36,,5,sky is clear,5.88
2023-02-19 06:00,0.0,0.328,0.0,10.08,9.08,9.72,12.23,1025,74,2.41,,10,sky is clear,5.22
2023-02-19 07:00,0.0,0.348,0.011,9.83,8.68,9.72,12.23,1025,72,2.42,,12,few clouds,4.57
2023-02-19 08:00,0.103,0.0,0.211,8.55,6.93,7.72,13.34,1026,70,2.75,,35,scattered clouds,2.98
2023-02-19 09:00,0.19,0.0,0.282,11.89,10.96,11.72,13.9,1026,70,3.09,,57,broken clouds,6.15
2023-02-19 10:00,0.0,0.0,0.331,15.73,14.98,13.68,15.82,1026,62,2.54,0.13,41,light rain,8.0
2023-02-19 11:00,0.224,0.0,0.514,16.73,15.89,16.12,17.01,1026,55,2.3,,39,scattered clouds,7.2
2023-02-19 12:00,1.068,0.0,0.976,17.74,16.95,17.23,18.68,1025,53,2.56,0.13,22,light rain,7.58
2023-02-19 13:00,0.297,0.0,0.54,18.78,18.07,18.72,21.45,1024,52,2.49,0.15,45,light rain,8.28
2023-02-19 14:00,0.423,0.0,0.498,19.55,18.92,18.6,22.01,1024,52,2.03,0.35,58,light rain,8.91
2023-02-19 15:00,0.781,0.0,0.249,18.01,17.2,17.32,21.45,1023,51,1.64,,37,scattered clouds,7.4
2023-02-19 16:00,0.146,0.0,0.235,17.51,16.65,16.72,20.9,1022,51,1.16,,11,few clouds,7.01
2023-02-19 17:00,0.245,0.0,0.062,17.51,16.78,16.72,20.82,1023,56,0.52,,2,sky is clear,8.38
2023-02-19 18:00,0.472,0.0,0.0,16.06,15.29,15.72,18.9,1023,60,1.08,,2,sky is clear,7.88
2023-02-19 19:00,0.968,0.0,0.0,15.15,14.37,14.72,16.77,1023,63,1.79,,21,few clouds,7.74
2023-02-19 20:00,0.705,0.0,0.0,14.31,13.6,13.72,16.12,1023,69,2.01,,19,few clouds,8.27
2023-02-19 21:00,0.573,0.0,0.0,13.58,12.87,12.72,16.12,1023,72,1.96,,50,scattered clouds,8.22
2023-02-19 22:00,0.0,0.484,0.0,13.09,12.44,11.72,16.12,1023,76,1.95,,1,sky is clear,8.54
2023-02-19 23:00,0.0,0.524,0.0,12.47,11.78,10.72,16.12,1023,77,2.19,,21,few clouds,8.18
2023-02-20 00:00,0.0,0.52,0.0,13.38,12.76,12.01,15.57,1022,76,2.32,,53,broken clouds,8.8
2023-02-20 01:00,0.0,0.443,0.0,12.56,11.86,11.72,15.01,1022,76,2.43,,40,scattered clouds,8.02
2023-02-20 02:00,0.0,0.274,0.0,11.38,10.53,9.72,14.45,1021,75,2.51,,45,scattered clouds,6.74
2023-02-20 03:00,0.0,0.312,0.0,12.4,11.71,11.45,15.57,1021,77,2.62,,94,overcast clouds,8.06
2023-02-20 04:00,0.0,0.256,0.0,11.79,11.01,10.72,15.01,1021,76,2.67,,97,overcast clouds,7.3
2023-02-20 05:00,0.0,0.244,0.0,12.94,12.27,12.01,15.01,1021,76,2.77,,96,overcast clouds,8.35
2023-02-20 06:00,0.0,0.25,0.0,14.01,13.4,11.45,14.72,1021,74,2.84,,96,overcast clouds,8.94
2023-02-20 07:00,0.0,1.045,0.0,14.62,14.07,12.01,15.72,1021,74,2.93,,86,overcast clouds,9.5
2023-02-20 08:00,0.484,0.0,0.046,14.24,13.6,12.01,14.72,1021,72,3.2,,95,overcast clouds,8.77
2023-02-20 09:00,0.134,0.0,0.123,14.28,13.59,13.12,15.01,1021,70,3.55,,97,overcast clouds,8.39
2023-02-20 10:00,0.027,0.0,0.242,16.69,15.72,13.6,16.82,1022,50,3.49,,95,overcast clouds,5.77
2023-02-20 11:00,0.109,0.0,0.286,17.32,16.41,15.66,17.72,1022,50,3.24,,95,overcast clouds,6.35
2023-02-20 12:00,0.993,0.0,0.475,18.45,17.63,16.21,19.72,1021,49,3.18,,93,overcast clouds,7.09
2023-02-20 13:00,0.0,0.0,0.243,19.5,18.71,17.32,19.79,1020,46,2.32,,93,overcast clouds,7.14
2023-02-20 14:00,0.01,0.0,0.228,20.45,19.7,17.72,20.7,1020,44,1.33,,93,overcast clouds,7.38
2023-02-20 15:00,0.073,0.0,0.166,19.96,19.21,17.72,20.9,1019,46,1.2,,98,overcast clouds,7.58
2023-02-20 16:00,0.18,0.0,0.064,19.7,19.03,17.72,20.15,1019,50,1.37,,99,overcast clouds,8.56
2023-02-20 17:00,0.254,0.0,0.004,17.85,17.05,16.72,18.68,1020,52,1.27,,100,overcast clouds,7.43
2023-02-20 18:00,0.333,0.0,0.0,17.17,16.35,13.72,17.37,1020,54,1.27,,99,overcast clouds,7.37
2023-02-20 19:00,0.42,0.0,0.0,16.67,15.88,13.9,16.82,1020,57,1.16,,99,overcast clouds,7.68
2023-02-20 20:00,0.534,0.0,0.0,15.54,14.9,12.72,15.7,1020,67,1.99,,97,overcast clouds,9.0
2023-02-20 21:00,0.601,0.0,0.0,14.51,13.95,12.72,15.1,1020,74,1.9,,96,overcast clouds,9.47
2023-02-20 22:00,0.0,0.594,0.0,14.03,13.47,12.79,14.54,1020,76,1.72,,94,overcast clouds,9.4
2023-02-20 23:00,0.0,0.561,0.0,13.75,13.4,12.79,13.99,1020,85,1.61,,92,overcast clouds,10.8
2023-02-21 00:00,0.0,0.569,0.0,13.5,13.1,12.79,13.99,1020,84,1.45,,95,overcast clouds,10.36
2023-02-21 01:00,0.0,0.561,0.0,12.98,12.58,12.23,13.72,1020,86,1.43,,93,overcast clouds,10.2
2023-02-21 02:00,0.0,0.509,0.0,12.98,12.5,12.01,13.72,1019,83,1.46,,97,overcast clouds,9.68
2023-02-21 03:00,0.0,0.494,0.0,12.87,12.59,11.12,13.43,1019,91,1.39,,98,overcast clouds,10.95
2023-02-21 04:00,0.0,0.491,0.0,12.67,12.37,11.12,12.88,1019,91,1.21,,90,overcast clouds,10.75
2023-02-21 05:00,0.0,0.422,0.0,12.39,11.8,10.57,12.88,1019,81,1.15,,77,broken clouds,8.74
2023-02-21 06:00,0.0,0.264,0.0,12.34,11.77,10.57,12.88,1019,82,1.17,,54,broken clouds,8.89
2023-02-21 07:00,0.0,0.262,0.003,12.33,11.71,10.01,12.37,1019,80,1.22,,43,scattered clouds,8.51
2023-02-21 08:00,0.21,0.0,0.052,12.26,11.66,9.45,12.37,1020,81,1.2,,40,scattered clouds,8.64
2023-02-21 09:00,0.183,0.0,0.158,12.56,12.01,9.45,12.93,1020,82,1.48,,31,scattered clouds,9.1
2023-02-21 10:00,0.212,0.0,0.196,14.36,13.81,10.82,14.59,1020,75,1.19,0.15,63,light rain,9.52
2023-02-21 11:00,0.01,0.0,0.361,15.0,14.54,12.23,15.15,1021,76,1.7,0.13,51,light rain,10.35
2023-02-21 12:00,0.617,0.0,0.345,14.53,14.05,13.72,15.34,1021,77,1.82,,47,scattered clouds,10.08
2023-02-21 13:00,0.536,0.0,0.085,15.63,15.29,14.45,16.45,1020,78,1.69,,70,broken clouds,11.35
2023-02-21 14:00,0.308,0.0,0.227,15.63,15.31,13.9,16.93,1020,79,2.82,1.13,62,moderate rain,11.55
2023-02-21 15:00,0.354,0.0,0.209,14.05,13.83,13.72,15.1,1020,89,3.02,0.33,89,light rain,11.78
2023-02-21 16:00,0.422,0.0,0.064,14.03,13.81,12.79,14.54,1019,89,3.16,0.68,65,light rain,11.76
2023-02-21 17:00,0.464,0.0,0.013,14.02,13.8,12.79,15.26,1020,89,2.8,,56,broken clouds,11.76
2023-02-21 18:00,0.533,0.0,0.0,12.98,12.66,12.23,13.72,1020,89,1.53,,51,broken clouds,10.71
2023-02-21 19:00,2.77,0.0,0.0,12.93,12.6,12.23,13.43,1021,89,1.3,,61,broken clouds,10.68
2023-02-21 20:00,1.482,0.0,0.0,12.38,12.02,12.23,12.72,1021,90,1.51,,42,scattered clouds,10.3
2023-02-21 21:00,0.715,0.0,0.0,12.38,12.05,12.23,12.72,1021,91,1.55,,62,broken clouds,10.47
2023-02-21 22:00,0.0,0.56,0.0,11.81,11.45,11.68,12.01,1021,92,1.42,,67,broken clouds,10.07
2023-02-21 23:00,0.0,0.738,0.0,11.84,11.48,11.12,12.88,1021,92,1.01,,82,broken clouds,10.1
2023-02-22 00:00,0.0,0.427,0.0,11.84,11.48,11.12,12.88,1021,92,1.31,,86,overcast clouds,10.1
2023-02-22 01:00,0.0,0.236,0.0,11.78,11.44,10.72,12.32,1021,93,1.31,,86,overcast clouds,10.2
2023-02-22 02:00,0.0,0.385,0.0,11.83,11.5,11.12,12.32,1021,93,0.71,,100,overcast clouds,10.24
2023-02-22 03:00,0.0,0.32,0.0,11.83,11.5,11.72,12.32,1021,93,0.71,,100,overcast clouds,10.25
2023-02-22 04:00,0.0,0.242,0.0,11.29,10.9,11.12,12.01,1021,93,0.71,,100,overcast clouds,9.71
2023-02-22 05:00,0.0,0.247,0.0,11.29,10.93,10.57,12.01,1021,94,0.8,,100,light rain,9.86
2023-02-22 06:00,0.0,0.254,0.0,11.29,10.93,10.57,12.01,1021,94,0.8,,100,light rain,9.86
2023-02-22 07:00,0.0,0.573,0.0,11.25,10.88,10.57,12.01,1021,94,0.8,,100,light rain,9.83
2023-02-22 08:00,0.696,0.0,0.048,10.73,10.31,10.57,12.01,1021,94,0.66,,100,overcast clouds,9.31
2023-02-22 09:00,0.168,0.0,0.235,10.78,10.37,10.7,12.01,1021,94,0.66,,100,overcast clouds,9.35
2023-02-22 10:00,0.546,0.0,0.783,10.85,10.45,10.7,12.79,1021,94,0.66,,100,overcast clouds,9.41
2023-02-22 11:00,0.208,0.0,0.518,11.9,11.6,11.82,12.88,1021,94,1.28,,96,light rain,10.46
2023-02-22 12:00,0.0,0.0,0.403,13.49,13.14,12.79,13.72,1021,86,1.28,,96,light rain,10.71
2023-02-22 13:00,0.172,0.0,0.302,14.05,13.65,12.01,14.72,1021,82,1.28,,96,light rain,10.54
2023-02-22 14:00,0.03,0.0,0.344,14.0,13.6,12.01,14.15,1019,82,3.48,,100,overcast clouds,10.51
2023-02-22 15:00,0.177,0.0,0.243,13.49,13.11,12.01,14.71,1019,85,3.48,,100,overcast clouds,10.54
2023-02-22 16:00,0.258,0.0,0.191,12.96,12.64,12.93,13.9,1019,89,3.48,,100,overcast clouds,10.7
2023-02-22 17:00,0.241,0.0,0.039,12.13,11.77,11.82,13.6,1019,91,3.5,,58,light rain,10.21
2023-02-22 18:00,1.128,0.0,0.0,11.87,11.46,11.45,13.04,1019,90,3.5,,58,light rain,9.8
2023-02-22 19:00,0.518,0.0,0.0,10.78,10.21,10.34,11.77,1019,88,3.5,,58,light rain,8.37
2023-02-22 20:00,1.229,0.0,0.0,9.69,7.82,9.59,11.21,1019,88,3.58,,74,light rain,7.3
2023-02-22 21:00,1.321,0.0,0.0,9.63,7.75,9.23,10.66,1019,88,3.58,,74,light rain,7.25
2023-02-22 22:00,0.0,0.6,0.0,8.49,6.36,8.48,8.9,1019,88,3.58,,74,light rain,6.14
2023-02-22 23:00,0.0,0.583,0.0,7.92,5.56,7.72,8.12,1019,88,3.78,,91,overcast clouds,5.58
2023-02-23 00:00,0.0,0.522,0.0,7.92,5.56,7.72,8.12,1019,86,3.78,,91,overcast clouds,5.24
2023-02-23 01:00,0.0,0.447,0.0,6.86,4.26,6.72,8.43,1019,85,3.78,,91,overcast clouds,4.04
2023-02-23 02:00,0.0,0.251,0.0,6.28,3.31,5.72,8.12,1018,85,4.22,,88,overcast clouds,3.47
2023-02-23 03:00,0.0,0.244,0.0,6.26,3.29,5.57,8.12,1018,85,4.22,,88,overcast clouds,3.45
2023-02-23 04:00,0.0,0.243,0.0,5.73,2.64,5.01,8.12,1018,86,4.22,,88,overcast clouds,3.08
2023-02-23 05:00,0.0,0.238,0.0,5.68,2.97,4.45,6.21,1018,83,3.53,,4,sky is clear,2.54
2023-02-23 06:00,0.0,0.24,0.0,5.15,2.33,4.45,6.21,1018,84,3.53,,4,sky is clear,2.19
2023-02-23 07:00,0.0,0.223,0.017,5.14,2.31,4.45,5.9,1018,84,3.53,,4,sky is clear,2.18
2023-02-23 08:00,0.895,0.0,0.325,5.14,2.76,4.45,5.9,1018,81,2.88,,4,sky is clear,1.67
2023-02-23 09:00,0.0,0.0,0.268,6.8,4.75,5.9,6.93,1018,76,2.88,,4,sky is clear,2.4
2023-02-23 10:00,0.0,0.0,0.273,7.9,6.07,5.9,8.6,1018,73,2.88,,4,sky is clear,2.89
2023-02-23 11:00,0.571,0.0,0.564,9.04,6.51,5.9,10.26,1017,66,4.69,,12,few clouds,2.57
2023-02-23 12:00,0.788,0.0,0.397,9.61,7.22,8.43,10.82,1017,64,4.69,,12,few clouds,2.68
2023-02-23 13:00,0.048,0.0,0.383,10.14,8.72,9.54,11.38,1017,58,4.69,,12,few clouds,1.8
2023-02-23 14:00,0.0,0.0,0.432,10.16,8.8,9.54,11.93,1014,60,6.33,,59,broken clouds,2.29
2023-02-23 15:00,0.0,0.0,0.391,11.23,9.87,10.1,11.93,1014,56,6.33,,59,broken clouds,2.34
2023-02-23 16:00,0.15,0.0,0.307,10.7,9.26,10.1,11.38,1014,55,6.33,,59,broken clouds,1.58
2023-02-23 17:00,0.332,0.0,0.061,9.61,7.12,9.59,11.38,1014,58,4.94,,5,sky is clear,1.3
2023-02-23 18:00,1.297,0.0,0.0,9.56,7.06,8.72,9.71,1014,62,4.94,,5,sky is clear,2.18
2023-02-23 19:00,1.62,0.0,0.0,7.94,5.04,5.9,8.43,1014,62,4.94,,5,sky is clear,3.13
2023-02-23 20:00,0.972,0.0,0.0,6.56,6.56,5.72,7.88,1014,69,1.21,,7,sky is clear,3.11
2023-02-23 21:00,0.715,0.0,0.0,6.32,6.32,5.72,7.32,1014,69,1.21,,7,sky is clear,3.03
2023-02-23 22:00,0.0,0.79,0.0,6.22,6.22,4.72,7.32,1014,78,1.21,,7,sky is clear,2.2
2023-02-23 23:00,0.0,0.652,0.0,5.68,5.68,4.72,6.77,1014,81,1.1,,0,sky is clear,2.2
2023-02-24 00:00,0.0,0.65,0.0,5.08,5.08,2.72,6.77,1014,83,1.1,,0,sky is clear,1.98
2023-02-24 01:00,0.0,1.161,0.0,4.56,4.56,2.72,6.21,1014,85,1.1,,0,sky is clear,1.79
2023-02-24 02:00,0.0,0.442,0.0,4.0,2.88,1.72,5.66,1013,87,1.45,,0,sky is clear,1.56
2023-02-24 03:00,0.0,0.269,0.0,4.5,3.44,0.72,5.1,1013,86,1.45,,0,sky is clear,1.9
2023-02-24 04:00,0.0,0.26,0.0,3.42,2.22,0.72,4.54,1013,87,1.45,,0,sky is clear,0.99
2023-02-24 05:00,0.0,0.307,0.0,3.44,2.22,1.68,3.99,1013,88,1.46,,0,sky is clear,1.17
2023-02-24 06:00,0.0,0.306,0.0,3.97,2.83,1.68,4.04,1013,86,1.46,,0,sky is clear,1.38
2023-02-24 07:00,0.0,0.633,0.021,2.29,0.92,0.9,3.43,1013,76,1.46,,0,sky is clear,1.41
2023-02-24 08:00,0.048,0.0,0.309,4.41,4.41,0.9,4.59,1013,81,1.24,,0,sky is clear,0.99
2023-02-24 09:00,0.0,0.0,0.326,5.65,5.65,3.43,5.7,1013,76,1.24,,0,sky is clear,1.28
2023-02-24 10:00,0.343,0.0,0.733,7.9,7.9,6.12,7.93,1013,71,1.24,,0,sky is clear,2.5
2023-02-24 11:00,0.015,0.0,0.809,9.02,8.0,7.57,9.04,1012,70,2.06,,0,sky is clear,3.38
2023-02-24 12:00,0.116,0.0,0.589,10.12,8.81,9.23,10.15,1012,62,2.06,,0,sky is clear,2.71
2023-02-24 13:00,0.0,0.0,0.272,10.72,9.41,10.57,11.93,1012,60,2.06,,0,sky is clear,2.82
2023-02-24 14:00,0.0,0.0,0.292,11.77,10.44,10.72,12.01,1010,55,3.5,,3,sky is clear,2.59
2023-02-24 15:00,0.081,0.0,0.457,11.7,10.34,8.99,12.49,1010,54,3.5,,3,sky is clear,2.26
2023-02-24 16:00,0.082,0.0,0.326,11.71,10.37,9.54,12.49,1010,55,3.5,,3,sky is clear,2.54
2023-02-24 17:00,0.308,0.0,0.048,10.63,9.32,9.54,11.38,1010,60,2.1,,2,sky is clear,2.75
2023-02-24 18:00,0.448,0.0,0.0,9.54,8.57,8.72,10.01,1010,63,2.1,,2,sky is clear,2.39
2023-02-24 19:00,1.336,0.0,0.0,7.41,6.08,6.72,8.43,1010,63,2.1,,2,sky is clear,2.27
2023-02-24 20:00,0.756,0.0,0.0,6.8,6.8,5.72,7.88,1010,74,1.28,,1,sky is clear,2.02
2023-02-24 21:00,0.723,0.0,0.0,6.22,6.22,4.72,7.32,1010,78,1.28,,1,sky is clear,2.21
2023-02-24 22:00,0.0,0.696,0.0,5.66,5.66,3.72,7.32,1010,78,1.28,,1,sky is clear,1.66
2023-02-24 23:00,0.0,1.797,0.0,5.68,5.68,4.72,6.77,1010,80,1.07,,0,sky is clear,2.03
2023-02-25 00:00,0.0,2.527,0.0,5.11,5.11,3.72,6.21,1010,81,1.07,,0,sky is clear,1.65
2023-02-25 01:00,0.0,2.478,0.0,4.63,4.63,4.45,5.66,1010,82,1.07,,0,sky is clear,1.34
2023-02-25 02:00,0.0,2.468,0.0,4.6,4.6,3.34,5.9,1009,84,1.1,,2,sky is clear,1.65
2023-02-25 03:00,0.0,0.851,0.0,4.59,4.59,3.34,5.9,1009,85,1.1,,2,sky is clear,1.8
2023-02-25 04:00,0.0,0.31,0.0,5.11,5.11,4.54,5.34,1009,84,1.1,,2,sky is clear,2.15
2023-02-25 05:00,0.0,0.318,0.0,5.11,5.11,4.54,5.15,1009,83,1.33,,100,overcast clouds,1.99
2023-02-25 06:00,0.0,0.327,0.0,5.1,5.1,3.34,5.15,1009,84,1.33,,100,overcast clouds,2.15
2023-02-25 07:00,0.0,0.319,0.0,4.57,4.57,3.34,4.72,1009,86,1.33,,100,overcast clouds,1.95
2023-02-25 08:00,0.29,0.0,0.022,4.57,4.57,3.34,4.72,1008,88,1.31,,100,overcast clouds,2.27
2023-02-25 09:00,0.255,0.0,0.083,4.07,4.07,3.04,4.72,1008,90,1.31,,100,overcast clouds,2.08
2023-02-25 10:00,0.139,0.0,0.178,4.65,4.65,4.23,5.72,1008,91,1.31,,100,overcast clouds,2.81
2023-02-25 11:00,0.889,0.0,0.208,5.23,3.4,4.71,6.72,1008,91,2.24,,100,overcast clouds,3.38
2023-02-25 12:00,0.469,0.0,0.176,5.74,4.0,5.7,7.23,1008,90,2.24,,100,overcast clouds,3.74
2023-02-25 13:00,0.355,0.0,0.205,6.48,4.87,6.26,9.72,1008,88,2.24,,100,overcast clouds,4.13
2023-02-25 14:00,0.185,0.0,0.139,7.52,5.37,7.37,9.72,1006,88,3.25,,100,overcast clouds,5.15
2023-02-25 15:00,0.238,0.0,0.071,7.53,5.39,7.37,9.72,1006,90,3.25,,100,overcast clouds,5.48
2023-02-25 16:00,0.386,0.0,0.035,7.96,5.91,7.93,8.6,1006,89,3.25,,100,overcast clouds,5.77
2023-02-25 17:00,0.537,0.0,0.0,8.49,7.47,8.12,8.72,1007,90,1.96,,100,light rain,6.46
2023-02-25 18:00,0.894,0.0,0.0,8.47,7.45,7.79,8.48,1007,91,1.96,,100,light rain,6.6
2023-02-25 19:00,0.882,0.0,0.0,7.93,6.82,7.57,7.93,1007,91,1.96,,100,light rain,6.06
2023-02-25 20:00,1.791,0.0,0.0,7.35,5.66,6.72,7.88,1008,91,2.53,,100,light rain,5.5
2023-02-25 21:00,1.124,0.0,0.0,6.83,5.04,5.9,7.32,1008,89,2.53,,100,light rain,4.66
2023-02-25 22:00,0.0,0.579,0.0,6.82,5.03,6.12,6.82,1008,89,2.53,,100,light rain,4.64
2023-02-25 23:00,0.0,0.569,0.0,6.82,5.63,6.68,6.82,1009,87,1.86,,100,overcast clouds,4.32
2023-02-26 00:00,0.0,0.516,0.0,7.3,6.18,4.23,7.37,1009,86,1.86,,100,overcast clouds,4.64
2023-02-26 01:00,0.0,0.609,0.0,6.77,5.57,3.68,6.82,1009,85,1.86,,100,overcast clouds,3.96
2023-02-26 02:00,0.0,0.548,0.0,6.78,5.77,5.57,6.82,1009,84,1.68,,100,overcast clouds,3.79
2023-02-26 03:00,0.0,0.717,0.0,6.54,5.49,3.12,6.82,1009,84,1.68,,100,overcast clouds,3.59
2023-02-26 04:00,0.0,0.545,0.0,4.31,2.93,3.12,5.1,1009,85,1.68,,100,overcast clouds,3.12
2023-02-26 05:00,0.0,0.806,0.0,5.82,5.05,1.87,8.68,1011,84,1.37,,93,overcast clouds,0.96
2023-02-26 06:00,0.0,0.324,0.0,5.86,5.1,1.87,8.68,1011,84,1.37,,93,overcast clouds,0.72
2023-02-26 07:00,0.0,0.287,0.032,5.85,5.09,1.87,8.68,1011,84,1.37,,93,overcast clouds,0.72
2023-02-26 08:00,0.045,0.0,0.282,6.66,5.57,3.12,6.82,1012,80,1.74,,92,overcast clouds,3.01
2023-02-26 09:00,0.0,0.0,0.332,8.46,7.64,6.12,8.48,1012,76,1.74,,92,overcast clouds,4.0
2023-02-26 10:00,0.0,0.0,0.333,10.67,9.67,7.79,10.7,1012,72,1.74,,92,overcast clouds,5.37
2023-02-26 11:00,0.261,0.0,0.656,11.8,10.86,9.79,11.82,1013,70,2.26,,3,sky is clear,6.04
2023-02-26 12:00,1.123,0.0,1.07,12.34,11.41,11.72,12.37,1013,68,2.26,,3,sky is clear,6.14
2023-02-26 13:00,0.09,0.0,0.675,13.45,12.5,12.72,13.9,1013,63,2.26,,3,sky is clear,6.09
2023-02-26 14:00,0.093,0.0,0.722,14.51,13.48,12.72,15.26,1012,56,4.23,,5,sky is clear,5.41
2023-02-26 15:00,0.0,0.0,0.52,14.94,13.98,11.21,15.82,1012,57,4.23,,5,sky is clear,6.07
2023-02-26 16:00,0.207,0.0,0.374,14.93,13.91,11.21,15.82,1012,55,4.23,,5,sky is clear,5.56
2023-02-26 17:00,0.507,0.0,0.051,13.92,13.01,11.21,15.82,1013,63,2.73,,0,sky is clear,6.57
2023-02-26 18:00,2.191,0.0,0.0,11.61,10.55,10.34,12.79,1013,66,2.73,,0,sky is clear,6.07
2023-02-26 19:00,2.146,0.0,0.0,10.08,8.87,9.23,10.66,1013,66,2.73,,0,sky is clear,5.4
2023-02-26 20:00,0.962,0.0,0.0,9.69,9.69,7.57,9.72,1013,81,1.12,,0,sky is clear,4.62
2023-02-26 21:00,0.557,0.0,0.0,7.85,7.85,7.01,8.9,1013,81,1.12,,0,sky is clear,3.79
2023-02-26 22:00,0.0,0.45,0.0,6.96,6.96,5.9,8.9,1013,81,1.12,,0,sky is clear,3.47
2023-02-26 23:00,0.0,0.574,0.0,4.99,3.76,4.72,7.23,1014,81,1.64,,0,sky is clear,2.23
2023-02-27 00:00,0.0,0.586,0.0,4.93,3.69,4.72,6.68,1014,81,1.64,,0,sky is clear,2.33
2023-02-27 01:00,0.0,0.569,0.0,4.04,2.67,3.72,6.68,1014,81,1.64,,0,sky is clear,1.31
2023-02-27 02:00,0.0,0.521,0.0,5.05,3.66,3.68,7.79,1015,80,1.78,,0,sky is clear,2.13
2023-02-27 03:00,0.0,0.416,0.0,4.87,3.46,3.12,6.12,1015,80,1.78,,0,sky is clear,2.1
2023-02-27 04:00,0.0,0.29,0.0,5.76,4.48,3.68,6.12,1015,80,1.78,,0,sky is clear,2.63
2023-02-27 05:00,0.0,0.281,0.0,6.72,5.16,4.23,6.72,1016,72,2.23,,14,few clouds,3.03
2023-02-27 06:00,0.0,0.298,0.0,5.76,4.03,3.68,6.12,1016,72,2.23,,14,few clouds,2.12
2023-02-27 07:00,0.0,1.3,0.04,5.7,3.96,3.12,5.72,1016,72,2.23,,14,few clouds,1.87
2023-02-27 08:00,0.042,0.0,0.307,5.06,3.46,3.04,6.12,1018,51,1.98,,4,sky is clear,0.66
2023-02-27 09:00,0.0,0.0,0.288,6.85,5.54,6.82,7.72,1018,60,1.98,,4,sky is clear,-0.74
2023-02-27 10:00,0.0,0.0,0.306,8.56,7.53,7.01,10.66,1018,58,1.98,,4,sky is clear,0.3
2023-02-27 11:00,0.219,0.0,0.498,10.17,8.6,9.71,10.72,1019,52,1.41,,4,sky is clear,0.3
2023-02-27 12:00,0.564,0.0,0.915,10.76,9.12,9.79,11.72,1019,47,1.41,,4,sky is clear,-0.48
2023-02-27 13:00,0.231,0.0,0.496,11.78,10.19,10.66,11.93,1019,45,1.41,,4,sky is clear,-0.17
2023-02-27 14:00,0.0,0.0,0.306,12.91,11.43,12.01,12.93,1017,45,4.07,,4,sky is clear,0.83
2023-02-27 15:00,0.0,0.0,0.285,13.32,11.91,10.66,13.6,1017,46,4.07,,4,sky is clear,1.53
2023-02-27 16:00,0.019,0.0,0.267,13.29,11.88,10.66,14.71,1017,46,4.07,,4,sky is clear,1.52
2023-02-27 17:00,0.244,0.0,0.054,12.76,11.42,10.66,12.93,1018,51,2.82,,0,sky is clear,2.45
2023-02-27 18:00,0.541,0.0,0.0,11.16,9.95,9.23,11.26,1018,62,2.82,,0,sky is clear,3.72
