date,normal_consume,consumption_in_period,autoconsume,temp,feels_like,temp_min,temp_max,humidity,rain_1h,clouds_all,weather_description,dew_point,day,month,year,day_of_week,hour,isFeriado,hour_str,Data,is_weekend,Estacao_do_Ano,vacaciones,consumo_total,taxa_autoconsumo,hora_partida,injection_tentativa,is_sunny
2023-02-14 11:00:00,0.0,0.0,0.298,15.52,14.49,12.88,16.45,52,0.0,19,1,5.27,14,2,2023,1,11,0,11,2023-02-14,False,0,0,0.3,0.99,1,0.3,1
2023-02-14 12:00:00,0.0,0.0,0.284,15.97,14.95,15.57,17.01,51,0.0,3,0,5.4,14,2,2023,1,12,0,12,2023-02-14,False,0,0,0.28,1.01,1,0.28,1
2023-02-14 13:00:00,0.0,0.0,0.29,17.31,16.35,16.68,17.49,48,0.0,0,0,5.77,14,2,2023,1,13,0,13,2023-02-14,False,0,0,0.29,1.0,1,0.29,1
2023-02-14 14:00:00,0.178,0.0,0.474,17.51,16.52,17.37,18.82,46,0.0,2,0,5.3,14,2,2023,1,14,0,14,2023-02-14,False,0,0,0.65,0.73,1,0.3,1
2023-02-14 15:00:00,0.0,0.0,0.277,17.93,16.98,17.01,18.9,46,0.0,36,4,5.71,14,2,2023,1,15,0,15,2023-02-14,False,0,0,0.28,0.99,1,0.28,1
2023-02-14 16:00:00,0.129,0.0,0.171,17.93,17.03,17.72,18.6,48,0.0,69,2,6.33,14,2,2023,1,16,0,16,2023-02-14,False,0,0,0.3,0.57,1,0.04,1
2023-02-14 17:00:00,0.295,0.0,0.024,17.3,16.34,16.21,18.04,48,0.0,79,2,5.76,14,2,2023,1,17,0,17,2023-02-14,False,0,0,0.32,0.08,1,-0.27,1
2023-02-14 18:00:00,0.54,0.0,0.0,14.99,14.03,14.71,16.12,57,0.0,92,3,6.09,14,2,2023,1,18,0,18,2023-02-14,False,0,0,0.54,0.0,1,-0.54,1
2023-02-14 19:00:00,0.808,0.0,0.0,12.29,11.19,11.72,15.01,62,0.0,73,2,4.82,14,2,2023,1,19,0,19,2023-02-14,False,0,0,0.81,0.0,0,-0.81,0
2023-02-14 20:00:00,0.735,0.0,0.0,12.34,11.27,11.72,15.01,63,0.0,77,2,5.15,14,2,2023,1,20,0,20,2023-02-14,False,0,0,0.74,0.0,0,-0.74,0
2023-02-14 21:00:00,0.837,0.0,0.0,13.0,11.95,12.72,13.99,61,0.0,80,2,5.23,14,2,2023,1,21,0,21,2023-02-14,False,0,0,0.84,0.0,0,-0.84,0
2023-02-14 22:00:00,0.0,0.566,0.0,14.52,13.54,13.43,14.82,58,0.0,52,2,5.88,14,2,2023,1,22,0,22,2023-02-14,False,0,0,0.57,0.0,0,-0.57,0
2023-02-14 23:00:00,0.0,0.616,0.0,13.55,12.55,11.38,13.82,61,0.0,42,4,5.55,14,2,2023,1,23,0,23,2023-02-14,False,0,0,0.62,0.0,0,-0.62,0
2023-02-15 00:00:00,0.0,0.605,0.0,13.23,12.25,10.26,13.82,63,0.0,28,4,5.7,15,2,2023,2,0,0,0,2023-02-15,False,0,0,0.6,0.0,0,-0.6,0
2023-02-15 01:00:00,0.0,0.512,0.0,13.05,12.13,9.71,13.82,66,0.0,31,4,6.19,15,2,2023,2,1,0,1,2023-02-15,False,0,0,0.51,0.0,0,-0.51,0
2023-02-15 02:00:00,0.0,0.433,0.0,12.39,11.49,9.71,12.88,69,0.0,51,2,6.25,15,2,2023,2,2,0,2,2023-02-15,False,0,0,0.43,0.0,0,-0.43,0
2023-02-15 03:00:00,0.0,0.416,0.0,11.69,10.79,9.15,12.88,72,0.0,54,2,6.21,15,2,2023,2,3,0,3,2023-02-15,False,0,0,0.42,0.0,0,-0.42,0
2023-02-15 04:00:00,0.0,0.267,0.0,10.78,9.82,8.04,12.32,73,0.0,60,2,5.53,15,2,2023,2,4,0,4,2023-02-15,False,0,0,0.27,0.0,0,-0.27,0
2023-02-15 05:00:00,0.0,0.263,0.0,10.01,9.0,8.04,11.77,74,0.0,76,2,5.04,15,2,2023,2,5,0,5,2023-02-15,False,0,0,0.26,0.0,0,-0.26,0
2023-02-15 06:00:00,0.0,0.309,0.0,11.28,10.34,8.04,11.82,72,0.0,81,2,5.77,15,2,2023,2,6,0,6,2023-02-15,False,0,0,0.31,0.0,0,-0.31,0
2023-02-15 07:00:00,0.0,1.326,0.007,11.21,10.27,7.49,11.82,72,0.0,49,4,5.67,15,2,2023,2,7,0,7,2023-02-15,False,0,0,1.33,0.01,1,-1.32,0
2023-02-15 08:00:00,0.429,0.0,0.214,11.24,10.3,7.49,11.82,72,0.0,41,4,5.69,15,2,2023,2,8,0,8,2023-02-15,False,0,0,0.64,0.33,1,-0.22,1
2023-02-15 09:00:00,0.0,0.0,0.245,12.67,11.82,12.32,12.82,70,0.0,27,4,6.86,15,2,2023,2,9,0,9,2023-02-15,False,0,0,0.24,1.02,1,0.24,1
2023-02-15 10:00:00,0.0,0.0,0.329,15.04,14.04,12.57,15.15,55,0.0,22,1,5.63,15,2,2023,2,10,0,10,2023-02-15,False,0,0,0.33,1.0,1,0.33,1
2023-02-15 11:00:00,0.325,0.0,0.782,16.29,15.33,15.57,16.82,52,0.0,5,0,5.97,15,2,2023,2,11,0,11,2023-02-15,False,0,0,1.11,0.7,1,0.46,1
2023-02-15 12:00:00,0.507,0.0,0.803,17.26,16.35,16.68,18.82,50,0.0,3,0,6.27,15,2,2023,2,12,0,12,2023-02-15,False,0,0,1.31,0.61,1,0.3,1
2023-02-15 13:00:00,0.0,0.0,0.312,18.61,17.75,18.34,19.82,47,0.0,2,0,6.62,15,2,2023,2,13,0,13,2023-02-15,False,0,0,0.31,1.01,1,0.31,1
2023-02-15 14:00:00,0.268,0.0,0.697,19.11,18.23,18.9,19.82,44,0.0,2,0,6.13,15,2,2023,2,14,0,14,2023-02-15,False,0,0,0.96,0.73,1,0.43,1
2023-02-15 15:00:00,0.0,0.0,0.36,19.53,18.64,18.72,20.26,42,0.0,25,4,5.86,15,2,2023,2,15,0,15,2023-02-15,False,0,0,0.36,1.0,1,0.36,1
2023-02-15 16:00:00,0.157,0.0,0.25,18.9,18.02,17.32,20.26,45,0.0,31,4,6.3,15,2,2023,2,16,0,16,2023-02-15,False,0,0,0.41,0.61,1,0.09,1
2023-02-15 17:00:00,0.39,0.0,0.029,18.28,17.42,16.72,18.68,48,0.0,0,0,6.67,15,2,2023,2,17,0,17,2023-02-15,False,0,0,0.42,0.07,1,-0.36,1
2023-02-15 18:00:00,0.564,0.0,0.0,15.04,14.06,14.72,16.21,56,0.0,14,1,5.91,15,2,2023,2,18,0,18,2023-02-15,False,0,0,0.56,0.0,1,-0.56,1
2023-02-15 19:00:00,0.456,0.0,0.0,12.52,11.47,11.72,15.1,63,0.0,2,0,5.39,15,2,2023,2,19,0,19,2023-02-15,False,0,0,0.46,0.0,0,-0.46,0
2023-02-15 20:00:00,0.59,0.0,0.0,11.72,10.67,10.72,14.54,66,0.0,1,0,5.16,15,2,2023,2,20,0,20,2023-02-15,False,0,0,0.59,0.0,0,-0.59,0
2023-02-15 21:00:00,0.583,0.0,0.0,10.88,9.98,9.72,13.99,75,0.0,0,0,6.22,15,2,2023,2,21,0,21,2023-02-15,False,0,0,0.58,0.0,0,-0.58,0
2023-02-15 22:00:00,0.0,0.612,0.0,10.11,9.27,8.72,13.99,80,0.0,0,0,6.4,15,2,2023,2,22,0,22,2023-02-15,False,0,0,0.61,0.0,0,-0.61,0
2023-02-15 23:00:00,0.0,0.624,0.0,10.5,9.8,9.15,13.43,84,0.0,0,0,7.41,15,2,2023,2,23,0,23,2023-02-15,False,0,0,0.62,0.0,0,-0.62,0
2023-02-16 00:00:00,0.0,0.572,0.0,11.98,11.14,8.04,12.37,73,0.0,4,0,6.86,16,2,2023,3,0,0,0,2023-02-16,False,0,0,0.57,0.0,0,-0.57,0
2023-02-16 01:00:00,0.0,0.498,0.0,11.63,10.75,7.49,12.37,73,0.0,20,1,6.55,16,2,2023,3,1,0,1,2023-02-16,False,0,0,0.5,0.0,0,-0.5,0
2023-02-16 02:00:00,0.0,0.32,0.0,10.31,9.75,6.93,11.21,90,0.0,56,2,8.06,16,2,2023,3,2,0,2,2023-02-16,False,0,0,0.32,0.0,0,-0.32,0
2023-02-16 03:00:00,0.0,0.267,0.0,8.86,8.0,6.38,10.66,92,0.0,93,3,7.02,16,2,2023,3,3,0,3,2023-02-16,False,0,0,0.27,0.0,0,-0.27,0
2023-02-16 04:00:00,0.0,0.314,0.0,7.4,6.24,6.72,10.1,91,0.0,94,3,5.61,16,2,2023,3,4,0,4,2023-02-16,False,0,0,0.31,0.0,0,-0.31,0
2023-02-16 05:00:00,0.0,0.243,0.0,7.4,6.21,6.72,10.1,91,0.0,80,2,5.61,16,2,2023,3,5,0,5,2023-02-16,False,0,0,0.24,0.0,0,-0.24,0
2023-02-16 06:00:00,0.0,0.271,0.0,7.29,6.09,6.72,10.01,90,0.0,0,0,5.34,16,2,2023,3,6,0,6,2023-02-16,False,0,0,0.27,0.0,0,-0.27,0
2023-02-16 07:00:00,0.0,0.767,0.004,7.29,6.17,6.72,9.54,91,0.0,0,0,5.5,16,2,2023,3,7,0,7,2023-02-16,False,0,0,0.77,0.01,1,-0.76,0
2023-02-16 08:00:00,0.124,0.0,0.194,6.38,4.9,5.72,8.99,89,0.0,0,0,4.29,16,2,2023,3,8,0,8,2023-02-16,False,0,0,0.32,0.61,1,0.07,1
2023-02-16 09:00:00,0.0,0.0,0.234,10.41,9.75,8.6,10.82,86,0.0,0,0,7.52,16,2,2023,3,9,0,9,2023-02-16,False,0,0,0.23,1.02,1,0.23,1
2023-02-16 10:00:00,0.474,0.0,0.494,16.72,15.86,13.9,16.82,54,0.0,0,0,6.94,16,2,2023,3,10,0,10,2023-02-16,False,0,0,0.97,0.51,1,0.02,1
2023-02-16 11:00:00,0.0,0.0,0.257,17.54,16.68,13.6,17.93,51,0.0,0,0,6.85,16,2,2023,3,11,0,11,2023-02-16,False,0,0,0.26,0.99,1,0.26,1
2023-02-16 12:00:00,0.0,0.0,0.254,18.96,18.03,16.38,19.04,43,0.0,0,0,5.66,16,2,2023,3,12,0,12,2023-02-16,False,0,0,0.25,1.02,1,0.25,1
2023-02-16 13:00:00,0.0,0.0,0.255,19.42,18.46,17.72,19.71,40,0.0,0,0,5.07,16,2,2023,3,13,0,13,2023-02-16,False,0,0,0.26,0.98,1,0.26,1
2023-02-16 14:00:00,0.0,0.0,0.249,20.21,19.33,15.66,20.7,40,0.0,0,0,5.83,16,2,2023,3,14,0,14,2023-02-16,False,0,0,0.25,1.0,1,0.25,1
2023-02-16 15:00:00,0.0,0.0,0.247,20.25,19.48,16.72,20.82,44,0.0,0,0,7.25,16,2,2023,3,15,0,15,2023-02-16,False,0,0,0.25,0.99,1,0.25,1
2023-02-16 16:00:00,0.091,0.0,0.222,19.7,18.9,15.72,21.38,45,0.0,0,0,7.07,16,2,2023,3,16,0,16,2023-02-16,False,0,0,0.31,0.72,1,0.13,1
2023-02-16 17:00:00,0.251,0.0,0.031,19.17,18.42,15.72,19.59,49,0.0,0,0,7.83,16,2,2023,3,17,0,17,2023-02-16,False,0,0,0.28,0.11,1,-0.22,1
2023-02-16 18:00:00,0.849,0.0,0.0,14.23,13.22,13.72,16.68,58,0.0,1,0,5.68,16,2,2023,3,18,0,18,2023-02-16,False,0,0,0.85,0.0,1,-0.85,1
2023-02-16 19:00:00,1.41,0.0,0.0,13.27,12.35,12.72,15.57,65,0.0,0,0,6.49,16,2,2023,3,19,0,19,2023-02-16,False,0,0,1.41,0.0,0,-1.41,0
2023-02-16 20:00:00,1.102,0.0,0.0,11.81,11.06,10.72,14.54,77,0.0,0,0,7.51,16,2,2023,3,20,0,20,2023-02-16,False,0,0,1.1,0.0,0,-1.1,0
2023-02-16 21:00:00,0.536,0.0,0.0,11.58,10.88,10.72,15.01,80,0.0,0,0,7.79,16,2,2023,3,21,0,21,2023-02-16,False,0,0,0.54,0.0,0,-0.54,0
2023-02-16 22:00:00,0.0,2.162,0.0,10.04,9.29,8.72,14.45,84,0.0,0,0,7.04,16,2,2023,3,22,0,22,2023-02-16,False,0,0,2.16,0.0,0,-2.16,0
2023-02-16 23:00:00,0.0,0.711,0.0,10.48,9.86,9.15,13.9,87,0.0,0,0,7.9,16,2,2023,3,23,0,23,2023-02-16,False,0,0,0.71,0.0,0,-0.71,0
2023-02-17 00:00:00,0.0,1.039,0.0,10.91,10.3,8.6,13.34,86,0.0,0,0,8.07,17,2,2023,4,0,0,0,2023-02-17,False,0,0,1.04,0.0,0,-1.04,0
2023-02-17 01:00:00,0.0,0.419,0.0,10.09,9.4,6.93,13.9,86,0.0,0,0,7.24,17,2,2023,4,1,0,1,2023-02-17,False,0,0,0.42,0.0,0,-0.42,0
2023-02-17 02:00:00,0.0,0.446,0.0,9.87,8.88,6.38,12.79,85,0.0,0,0,6.82,17,2,2023,4,2,0,2,2023-02-17,False,0,0,0.45,0.0,0,-0.45,0
2023-02-17 03:00:00,0.0,0.408,0.0,10.35,9.66,6.38,11.68,85,0.0,0,0,7.23,17,2,2023,4,3,0,3,2023-02-17,False,0,0,0.41,0.0,0,-0.41,0
2023-02-17 04:00:00,0.0,0.264,0.0,10.08,9.36,8.12,12.23,85,0.0,0,0,7.23,17,2,2023,4,4,0,4,2023-02-17,False,0,0,0.26,0.0,0,-0.26,0
2023-02-17 05:00:00,0.0,0.256,0.0,9.94,8.77,9.72,11.12,85,0.0,0,0,7.08,17,2,2023,4,5,0,5,2023-02-17,False,0,0,0.26,0.0,0,-0.26,0
2023-02-17 06:00:00,0.0,0.256,0.0,9.94,8.56,9.72,11.68,84,0.0,0,0,6.91,17,2,2023,4,6,0,6,2023-02-17,False,0,0,0.26,0.0,0,-0.26,0
2023-02-17 07:00:00,0.0,1.149,0.006,11.67,11.06,11.21,11.82,83,0.0,0,0,8.38,17,2,2023,4,7,0,7,2023-02-17,False,0,0,1.16,0.01,1,-1.14,0
2023-02-17 08:00:00,0.078,0.0,0.235,11.99,11.33,5.26,12.82,80,0.0,0,0,7.62,17,2,2023,4,8,0,8,2023-02-17,False,0,0,0.31,0.76,1,0.16,1
2023-02-17 09:00:00,0.0,0.0,0.247,13.14,12.39,9.71,13.82,72,0.0,0,0,7.44,17,2,2023,4,9,0,9,2023-02-17,False,0,0,0.25,0.99,1,0.25,1
2023-02-17 10:00:00,0.0,0.0,0.254,16.18,14.98,12.88,16.26,43,0.0,0,0,3.16,17,2,2023,4,10,0,10,2023-02-17,False,0,0,0.25,1.02,1,0.25,1
2023-02-17 11:00:00,0.0,0.0,0.256,17.52,16.35,15.26,17.93,39,0.0,0,0,2.99,17,2,2023,4,11,0,11,2023-02-17,False,0,0,0.26,0.98,1,0.26,1
2023-02-17 12:00:00,0.0,0.0,0.26,18.51,17.41,17.79,19.79,38,0.0,0,0,3.5,17,2,2023,4,12,0,12,2023-02-17,False,0,0,0.26,1.0,1,0.26,1
2023-02-17 13:00:00,0.0,0.0,0.336,19.72,18.66,19.45,21.38,35,0.0,0,0,3.4,17,2,2023,4,13,0,13,2023-02-17,False,0,0,0.34,0.99,1,0.34,1
2023-02-17 14:00:00,0.434,0.0,0.612,20.3,19.2,20.01,21.82,31,0.0,0,0,2.19,17,2,2023,4,14,0,14,2023-02-17,False,0,0,1.05,0.58,1,0.18,1
2023-02-17 15:00:00,0.108,0.0,0.545,20.61,19.51,17.32,22.01,30,0.0,0,0,2.07,17,2,2023,4,15,0,15,2023-02-17,False,0,0,0.65,0.84,1,0.44,1
2023-02-17 16:00:00,0.071,0.0,0.306,20.47,19.25,16.72,21.12,26,0.0,0,0,-0.04,17,2,2023,4,16,0,16,2023-02-17,False,0,0,0.38,0.81,1,0.24,1
2023-02-17 17:00:00,0.233,0.0,0.026,17.08,16.25,16.72,20.01,54,0.0,0,0,7.29,17,2,2023,4,17,0,17,2023-02-17,False,0,0,0.26,0.1,1,-0.21,1
2023-02-17 18:00:00,0.345,0.0,0.0,14.14,12.55,13.72,17.88,36,0.0,0,0,-1.2,17,2,2023,4,18,0,18,2023-02-17,False,0,0,0.34,0.0,1,-0.34,1
2023-02-17 19:00:00,0.403,0.0,0.0,12.83,11.13,11.72,17.32,37,0.0,0,0,-1.61,17,2,2023,4,19,0,19,2023-02-17,False,0,0,0.4,0.0,0,-0.4,0
2023-02-17 20:00:00,0.429,0.0,0.0,12.17,10.9,11.38,16.21,56,0.0,0,0,2.94,17,2,2023,4,20,0,20,2023-02-17,False,0,0,0.43,0.0,0,-0.43,0
2023-02-17 21:00:00,0.538,0.0,0.0,10.6,9.23,8.72,15.66,58,0.0,0,0,2.31,17,2,2023,4,21,0,21,2023-02-17,False,0,0,0.54,0.0,0,-0.54,0
2023-02-17 22:00:00,0.0,0.579,0.0,10.91,9.75,9.72,14.54,65,0.0,0,0,4.21,17,2,2023,4,22,0,22,2023-02-17,False,0,0,0.58,0.0,0,-0.58,0
2023-02-17 23:00:00,0.0,0.568,0.0,11.67,10.54,10.72,14.54,63,0.0,0,0,4.47,17,2,2023,4,23,0,23,2023-02-17,False,0,0,0.57,0.0,0,-0.57,0
2023-02-18 00:00:00,0.0,0.529,0.0,12.2,11.07,11.45,13.43,61,0.0,0,0,4.47,18,2,2023,5,0,0,0,2023-02-18,True,0,0,0.53,0.0,0,-0.53,0
2023-02-18 01:00:00,0.0,0.476,0.0,11.19,9.98,10.34,12.32,62,0.0,0,0,3.75,18,2,2023,5,1,0,1,2023-02-18,True,0,0,0.48,0.0,0,-0.48,0
2023-02-18 02:00:00,0.0,0.421,0.0,9.66,8.41,8.72,13.34,66,0.0,0,0,3.22,18,2,2023,5,2,0,2,2023-02-18,True,0,0,0.42,0.0,0,-0.42,0
2023-02-18 03:00:00,0.0,0.275,0.0,12.52,11.58,10.9,12.82,67,0.0,0,0,6.08,18,2,2023,5,3,0,3,2023-02-18,True,0,0,0.28,0.0,0,-0.28,0
2023-02-18 04:00:00,0.0,0.268,0.0,13.12,12.24,10.9,13.82,67,0.0,0,0,6.62,18,2,2023,5,4,0,4,2023-02-18,True,0,0,0.27,0.0,0,-0.27,0
2023-02-18 05:00:00,0.0,0.265,0.0,11.66,10.6,10.9,12.23,66,0.0,0,0,5.05,18,2,2023,5,5,0,5,2023-02-18,True,0,0,0.26,0.0,0,-0.26,0
2023-02-18 06:00:00,0.0,1.387,0.0,12.39,11.36,9.23,12.82,64,0.0,0,0,5.29,18,2,2023,5,6,0,6,2023-02-18,True,0,0,1.39,0.0,0,-1.39,0
2023-02-18 07:00:00,0.0,0.481,0.005,11.54,10.45,8.12,12.23,65,0.0,0,0,4.71,18,2,2023,5,7,0,7,2023-02-18,True,0,0,0.49,0.01,1,-0.48,0
2023-02-18 08:00:00,0.016,0.0,0.238,10.99,9.82,6.38,11.82,64,0.0,0,0,3.71,18,2,2023,5,8,0,8,2023-02-18,True,0,0,0.25,0.95,1,0.22,1
2023-02-18 09:00:00,0.0,0.0,0.26,12.76,11.66,9.15,13.82,60,0.0,1,0,4.5,18,2,2023,5,9,0,9,2023-02-18,True,0,0,0.26,1.0,1,0.26,1
2023-02-18 10:00:00,0.222,0.0,0.564,16.44,15.08,11.38,16.82,36,0.0,4,0,0.92,18,2,2023,5,10,0,10,2023-02-18,True,0,0,0.79,0.71,1,0.34,1
2023-02-18 11:00:00,1.301,0.0,0.954,17.52,16.32,15.26,17.93,38,0.0,6,0,2.62,18,2,2023,5,11,0,11,2023-02-18,True,0,0,2.26,0.42,1,-0.35,1
2023-02-18 12:00:00,2.131,0.0,0.995,18.48,17.32,17.23,20.34,36,0.0,8,0,2.7,18,2,2023,5,12,0,12,2023-02-18,True,0,0,3.13,0.32,1,-1.14,1
2023-02-18 13:00:00,0.004,0.0,0.584,19.57,18.55,17.79,20.34,37,0.0,10,0,4.06,18,2,2023,5,13,0,13,2023-02-18,True,0,0,0.59,0.99,1,0.58,1
2023-02-18 14:00:00,0.86,0.0,0.448,19.56,18.56,16.21,20.82,38,0.0,13,1,4.43,18,2,2023,5,14,0,14,2023-02-18,True,0,0,1.31,0.34,1,-0.41,1
2023-02-18 15:00:00,0.024,0.0,0.282,19.34,18.37,16.77,20.34,40,0.0,26,4,5.0,18,2,2023,5,15,0,15,2023-02-18,True,0,0,0.31,0.91,1,0.26,1
2023-02-18 16:00:00,0.237,0.0,0.18,18.79,17.82,16.72,20.34,42,0.0,45,4,5.22,18,2,2023,5,16,0,16,2023-02-18,True,0,0,0.42,0.43,1,-0.06,1
2023-02-18 17:00:00,0.843,0.0,0.02,18.11,17.13,14.72,19.79,44,0.0,66,2,5.3,18,2,2023,5,17,0,17,2023-02-18,True,0,0,0.86,0.02,1,-0.82,1
2023-02-18 18:00:00,0.883,0.0,0.0,14.94,13.77,14.72,15.66,49,0.0,62,2,3.9,18,2,2023,5,18,0,18,2023-02-18,True,0,0,0.88,0.0,1,-0.88,1
2023-02-18 19:00:00,0.514,0.0,0.0,14.02,12.91,13.72,15.1,55,0.0,33,4,4.7,18,2,2023,5,19,0,19,2023-02-18,True,0,0,0.51,0.0,0,-0.51,0
2023-02-18 20:00:00,0.643,0.0,0.0,14.02,13.2,13.72,15.1,66,0.0,73,2,7.34,18,2,2023,5,20,0,20,2023-02-18,True,0,0,0.64,0.0,0,-0.64,0
2023-02-18 21:00:00,0.601,0.0,0.0,13.92,13.2,13.72,14.54,70,0.0,88,3,8.09,18,2,2023,5,21,0,21,2023-02-18,True,0,0,0.6,0.0,0,-0.6,0
2023-02-18 22:00:00,0.0,0.586,0.0,12.45,11.58,11.72,14.79,70,0.0,71,2,6.71,18,2,2023,5,22,0,22,2023-02-18,True,0,0,0.59,0.0,0,-0.59,0
2023-02-18 23:00:00,0.0,0.582,0.0,14.72,13.68,10.72,15.15,55,0.0,34,4,5.4,18,2,2023,5,23,0,23,2023-02-18,True,0,0,0.58,0.0,0,-0.58,0
2023-02-19 00:00:00,0.0,1.6,0.0,10.76,9.95,9.72,13.68,79,0.0,3,0,6.87,19,2,2023,6,0,0,0,2023-02-19,True,0,0,1.6,0.0,0,-1.6,0
2023-02-19 01:00:00,0.0,0.541,0.0,9.91,9.24,8.72,13.34,82,0.0,5,0,6.58,19,2,2023,6,1,0,1,2023-02-19,True,0,0,0.54,0.0,0,-0.54,0
2023-02-19 02:00:00,0.0,0.344,0.0,10.36,9.54,9.72,12.79,80,0.0,5,0,6.63,19,2,2023,6,2,0,2,2023-02-19,True,0,0,0.34,0.0,0,-0.34,0
2023-02-19 03:00:00,0.0,0.357,0.0,9.48,8.44,8.72,12.23,80,0.0,4,0,5.78,19,2,2023,6,3,0,3,2023-02-19,True,0,0,0.36,0.0,0,-0.36,0
2023-02-19 04:00:00,0.0,0.3,0.0,10.94,10.05,10.72,12.23,75,0.0,3,0,6.22,19,2,2023,6,4,0,4,2023-02-19,True,0,0,0.3,0.0,0,-0.3,0
2023-02-19 05:00:00,0.0,0.332,0.0,10.79,9.86,10.66,11.68,74,0.0,5,0,5.88,19,2,2023,6,5,0,5,2023-02-19,True,0,0,0.33,0.0,0,-0.33,0
2023-02-19 06:00:00,0.0,0.328,0.0,10.08,9.08,9.72,12.23,74,0.0,10,0,5.22,19,2,2023,6,6,0,6,2023-02-19,True,0,0,0.33,0.0,0,-0.33,0
2023-02-19 07:00:00,0.0,0.348,0.011,9.83,8.68,9.72,12.23,72,0.0,12,1,4.57,19,2,2023,6,7,0,7,2023-02-19,True,0,0,0.36,0.03,1,-0.34,0
2023-02-19 08:00:00,0.103,0.0,0.211,8.55,6.93,7.72,13.34,70,0.0,35,4,2.98,19,2,2023,6,8,0,8,2023-02-19,True,0,0,0.31,0.68,1,0.11,1
2023-02-19 09:00:00,0.19,0.0,0.282,11.89,10.96,11.72,13.9,70,0.0,57,2,6.15,19,2,2023,6,9,0,9,2023-02-19,True,0,0,0.47,0.6,1,0.09,1
2023-02-19 10:00:00,0.0,0.0,0.331,15.73,14.98,13.68,15.82,62,0.13,41,5,8.0,19,2,2023,6,10,0,10,2023-02-19,True,0,0,0.33,1.0,1,0.33,1
2023-02-19 11:00:00,0.224,0.0,0.514,16.73,15.89,16.12,17.01,55,0.0,39,4,7.2,19,2,2023,6,11,0,11,2023-02-19,True,0,0,0.74,0.69,1,0.29,1
2023-02-19 12:00:00,1.068,0.0,0.976,17.74,16.95,17.23,18.68,53,0.13,22,5,7.58,19,2,2023,6,12,0,12,2023-02-19,True,0,0,2.04,0.48,1,-0.09,1
2023-02-19 13:00:00,0.297,0.0,0.54,18.78,18.07,18.72,21.45,52,0.15,45,5,8.28,19,2,2023,6,13,0,13,2023-02-19,True,0,0,0.84,0.64,1,0.24,1
2023-02-19 14:00:00,0.423,0.0,0.498,19.55,18.92,18.6,22.01,52,0.35,58,5,8.91,19,2,2023,6,14,0,14,2023-02-19,True,0,0,0.92,0.54,1,0.08,1
2023-02-19 15:00:00,0.781,0.0,0.249,18.01,17.2,17.32,21.45,51,0.0,37,4,7.4,19,2,2023,6,15,0,15,2023-02-19,True,0,0,1.03,0.24,1,-0.53,1
2023-02-19 16:00:00,0.146,0.0,0.235,17.51,16.65,16.72,20.9,51,0.0,11,1,7.01,19,2,2023,6,16,0,16,2023-02-19,True,0,0,0.38,0.62,1,0.09,1
2023-02-19 17:00:00,0.245,0.0,0.062,17.51,16.78,16.72,20.82,56,0.0,2,0,8.38,19,2,2023,6,17,0,17,2023-02-19,True,0,0,0.31,0.2,1,-0.18,1
2023-02-19 18:00:00,0.472,0.0,0.0,16.06,15.29,15.72,18.9,60,0.0,2,0,7.88,19,2,2023,6,18,0,18,2023-02-19,True,0,0,0.47,0.0,1,-0.47,1
2023-02-19 19:00:00,0.968,0.0,0.0,15.15,14.37,14.72,16.77,63,0.0,21,1,7.74,19,2,2023,6,19,0,19,2023-02-19,True,0,0,0.97,0.0,0,-0.97,0
2023-02-19 20:00:00,0.705,0.0,0.0,14.31,13.6,13.72,16.12,69,0.0,19,1,8.27,19,2,2023,6,20,0,20,2023-02-19,True,0,0,0.7,0.0,0,-0.7,0
2023-02-19 21:00:00,0.573,0.0,0.0,13.58,12.87,12.72,16.12,72,0.0,50,4,8.22,19,2,2023,6,21,0,21,2023-02-19,True,0,0,0.57,0.0,0,-0.57,0
2023-02-19 22:00:00,0.0,0.484,0.0,13.09,12.44,11.72,16.12,76,0.0,1,0,8.54,19,2,2023,6,22,0,22,2023-02-19,True,0,0,0.48,0.0,0,-0.48,0
2023-02-19 23:00:00,0.0,0.524,0.0,12.47,11.78,10.72,16.12,77,0.0,21,1,8.18,19,2,2023,6,23,0,23,2023-02-19,True,0,0,0.52,0.0,0,-0.52,0
2023-02-20 00:00:00,0.0,0.52,0.0,13.38,12.76,12.01,15.57,76,0.0,53,2,8.8,20,2,2023,0,0,0,0,2023-02-20,False,0,0,0.52,0.0,0,-0.52,0
2023-02-20 01:00:00,0.0,0.443,0.0,12.56,11.86,11.72,15.01,76,0.0,40,4,8.02,20,2,2023,0,1,0,1,2023-02-20,False,0,0,0.44,0.0,0,-0.44,0
2023-02-20 02:00:00,0.0,0.274,0.0,11.38,10.53,9.72,14.45,75,0.0,45,4,6.74,20,2,2023,0,2,0,2,2023-02-20,False,0,0,0.27,0.0,0,-0.27,0
2023-02-20 03:00:00,0.0,0.312,0.0,12.4,11.71,11.45,15.57,77,0.0,94,3,8.06,20,2,2023,0,3,0,3,2023-02-20,False,0,0,0.31,0.0,0,-0.31,0
2023-02-20 04:00:00,0.0,0.256,0.0,11.79,11.01,10.72,15.01,76,0.0,97,3,7.3,20,2,2023,0,4,0,4,2023-02-20,False,0,0,0.26,0.0,0,-0.26,0
