date,normal_consume,consumption_in_period,autoconsume,injection,temp,feels_like,temp_min,temp_max,humidity,rain_1h,clouds_all,weather_description,dew_point,day,month,year,day_of_week,hour,isFeriado,hour_str,Data,is_weekend,Estacao_do_Ano,vacaciones,consumo_total,taxa_autoconsumo,hora_partida,injection_tentativa,is_sunny
2022-04-18 21:00:00,0.658,0.0,0.0,0,12.86,12.08,11.72,12.93,72,0.0,5,0,7.48,18,4,2022,0,21,0,21,2022-04-18,False,1,0,0.66,0.0,0,-0.66,0
2022-04-18 22:00:00,0.0,0.719,0.0,0,11.92,11.02,11.45,12.32,71,0.0,54,2,6.36,18,4,2022,0,22,0,22,2022-04-18,False,1,0,0.72,0.0,0,-0.72,0
2022-04-18 23:00:00,0.0,0.676,0.0,0,11.14,10.16,10.72,11.77,71,0.0,33,4,5.62,18,4,2022,0,23,0,23,2022-04-18,False,1,0,0.68,0.0,0,-0.68,0
2022-04-19 00:00:00,0.0,0.571,0.0,0,10.69,9.69,10.57,10.9,72,0.0,26,4,5.37,19,4,2022,1,0,0,0,2022-04-19,False,1,0,0.57,0.0,0,-0.57,0
2022-04-19 01:00:00,0.0,0.442,0.0,0,10.15,9.13,9.72,10.9,73,0.0,8,0,5.07,19,4,2022,1,1,0,1,2022-04-19,False,1,0,0.44,0.0,0,-0.44,0
2022-04-19 02:00:00,0.0,0.451,0.0,0,11.13,10.2,9.45,11.26,73,0.0,33,4,6.03,19,4,2022,1,2,0,2,2022-04-19,False,1,0,0.45,0.0,0,-0.45,0
2022-04-19 03:00:00,0.0,0.398,0.0,0,10.6,9.62,9.45,10.7,73,0.0,47,4,5.51,19,4,2022,1,3,0,3,2022-04-19,False,1,0,0.4,0.0,0,-0.4,0
2022-04-19 04:00:00,0.0,0.358,0.0,0,10.55,9.62,8.72,10.7,75,0.0,60,2,5.87,19,4,2022,1,4,0,4,2022-04-19,False,1,0,0.36,0.0,0,-0.36,0
2022-04-19 05:00:00,0.0,0.334,0.0,0,10.53,9.57,8.72,10.7,74,0.0,58,2,5.65,19,4,2022,1,5,0,5,2022-04-19,False,1,0,0.33,0.0,0,-0.33,0
2022-04-19 06:00:00,0.0,0.346,0.0,0,10.08,9.08,8.9,10.34,74,0.0,53,2,5.19,19,4,2022,1,6,0,6,2022-04-19,False,1,0,0.35,0.0,0,-0.35,1
2022-04-19 07:00:00,0.0,0.927,0.102,0,11.12,10.06,9.45,11.26,68,0.0,14,1,4.99,19,4,2022,1,7,0,7,2022-04-19,False,1,0,1.03,0.1,1,-0.82,1
2022-04-19 08:00:00,0.223,0.0,0.301,2,12.32,11.17,10.57,12.37,60,0.0,20,1,4.32,19,4,2022,1,8,0,8,2022-04-19,False,1,0,0.52,0.58,1,0.08,1
2022-04-19 09:00:00,0.0,0.0,0.271,3,12.92,11.81,12.23,12.93,59,0.0,54,2,4.65,19,4,2022,1,9,0,9,2022-04-19,False,1,0,0.27,1.0,1,0.27,1
2022-04-19 10:00:00,0.0,0.0,0.273,4,14.02,12.94,12.01,14.04,56,0.0,86,3,4.93,19,4,2022,1,10,0,10,2022-04-19,False,1,0,0.27,1.01,1,0.27,1
2022-04-19 11:00:00,0.0,0.0,0.265,3,14.62,13.57,12.01,16.77,55,0.0,81,2,5.22,19,4,2022,1,11,0,11,2022-04-19,False,1,0,0.26,1.02,1,0.26,1
2022-04-19 12:00:00,0.0,0.0,0.258,3,15.74,14.7,14.23,17.32,51,0.0,98,3,5.18,19,4,2022,1,12,0,12,2022-04-19,False,1,0,0.26,0.99,1,0.26,1
2022-04-19 13:00:00,0.0,0.0,0.266,3,16.83,15.85,15.67,17.88,49,0.0,67,2,5.62,19,4,2022,1,13,0,13,2022-04-19,False,1,0,0.27,0.99,1,0.27,1
2022-04-19 14:00:00,0.0,0.0,0.617,3,16.15,15.15,13.72,16.77,51,0.0,38,4,5.58,19,4,2022,1,14,0,14,2022-04-19,False,1,0,0.62,1.0,1,0.62,1
2022-04-19 15:00:00,0.016,0.0,0.403,2,13.57,12.81,13.48,15.66,70,0.0,36,4,7.72,19,4,2022,1,15,0,15,2022-04-19,False,1,0,0.42,0.96,1,0.39,1
2022-04-19 16:00:00,0.087,0.0,0.341,1,14.02,13.12,12.72,15.57,63,0.0,9,0,6.63,19,4,2022,1,16,0,16,2022-04-19,False,1,0,0.43,0.79,1,0.25,1
2022-04-19 17:00:00,0.082,0.0,0.339,2,14.51,13.37,11.45,15.1,52,0.0,11,1,4.34,19,4,2022,1,17,0,17,2022-04-19,False,1,0,0.42,0.81,1,0.26,1
2022-04-19 18:00:00,0.79,0.0,0.144,0,12.94,11.88,12.72,13.99,61,0.0,33,4,5.14,19,4,2022,1,18,0,18,2022-04-19,False,1,0,0.93,0.15,1,-0.65,1
2022-04-19 19:00:00,0.788,0.0,0.019,0,11.87,10.78,10.34,13.43,64,0.0,14,1,4.81,19,4,2022,1,19,0,19,2022-04-19,False,1,0,0.81,0.02,0,-0.77,1
2022-04-19 20:00:00,0.774,0.0,0.0,0,10.71,9.48,10.57,11.77,63,0.0,3,0,3.5,19,4,2022,1,20,0,20,2022-04-19,False,1,0,0.77,0.0,0,-0.77,0
2022-04-19 21:00:00,0.387,0.0,0.0,0,9.68,7.26,8.68,10.72,65,0.0,2,0,2.95,19,4,2022,1,21,0,21,2022-04-19,False,1,0,0.39,0.0,0,-0.39,0
2022-04-19 22:00:00,0.0,0.578,0.0,0,9.11,6.6,8.68,10.1,73,0.0,19,1,4.04,19,4,2022,1,22,0,22,2022-04-19,False,1,0,0.58,0.0,0,-0.58,0
2022-04-19 23:00:00,0.0,0.506,0.0,0,8.53,5.94,8.48,9.54,74,0.0,9,0,3.68,19,4,2022,1,23,0,23,2022-04-19,False,1,0,0.51,0.0,0,-0.51,0
2022-04-20 00:00:00,0.0,0.588,0.0,0,7.96,5.49,7.72,9.23,78,0.0,5,0,3.88,20,4,2022,2,0,0,0,2022-04-20,False,1,0,0.59,0.0,0,-0.59,0
2022-04-20 01:00:00,0.0,0.694,0.0,0,8.47,6.25,7.79,9.23,76,0.0,2,0,4.01,20,4,2022,2,1,0,1,2022-04-20,False,1,0,0.69,0.0,0,-0.69,0
2022-04-20 02:00:00,0.0,0.55,0.0,0,7.87,5.56,6.72,9.23,76,0.0,0,0,3.44,20,4,2022,2,2,0,2,2022-04-20,False,1,0,0.55,0.0,0,-0.55,0
2022-04-20 03:00:00,0.0,0.478,0.0,0,7.38,5.03,6.68,7.89,77,0.0,1,0,3.13,20,4,2022,2,3,0,3,2022-04-20,False,1,0,0.48,0.0,0,-0.48,0
2022-04-20 04:00:00,0.0,0.292,0.0,0,7.49,5.17,6.68,9.23,78,0.0,3,0,3.41,20,4,2022,2,4,0,4,2022-04-20,False,1,0,0.29,0.0,0,-0.29,0
2022-04-20 05:00:00,0.0,0.276,0.0,0,7.49,5.01,6.68,9.23,78,0.0,0,0,3.41,20,4,2022,2,5,0,5,2022-04-20,False,1,0,0.28,0.0,0,-0.28,0
2022-04-20 06:00:00,0.0,0.263,0.0,0,6.81,4.11,6.68,8.12,79,0.0,2,0,2.94,20,4,2022,2,6,0,6,2022-04-20,False,1,0,0.26,0.0,0,-0.26,1
2022-04-20 07:00:00,0.0,1.048,0.098,0,8.97,6.68,7.32,9.04,71,0.0,3,0,3.53,20,4,2022,2,7,0,7,2022-04-20,False,1,0,1.15,0.09,1,-0.95,1
2022-04-20 08:00:00,0.044,0.0,0.271,2,11.21,10.11,9.23,11.26,66,0.0,36,4,4.64,20,4,2022,2,8,0,8,2022-04-20,False,1,0,0.32,0.85,1,0.23,1
2022-04-20 09:00:00,0.0,0.0,0.259,3,12.33,11.21,10.34,12.37,61,0.0,62,2,4.57,20,4,2022,2,9,0,9,2022-04-20,False,1,0,0.26,1.0,1,0.26,1
2022-04-20 10:00:00,0.0,0.0,0.52,3,13.48,12.32,10.9,13.72,55,0.0,46,4,4.17,20,4,2022,2,10,0,10,2022-04-20,False,1,0,0.52,1.0,1,0.52,1
2022-04-20 11:00:00,0.0,0.0,0.283,4,14.61,13.48,14.45,15.66,52,0.0,76,2,4.41,20,4,2022,2,11,0,11,2022-04-20,False,1,0,0.28,1.01,1,0.28,1
2022-04-20 12:00:00,0.0,0.0,0.276,4,15.18,14.03,13.68,16.77,49,0.0,87,3,4.09,20,4,2022,2,12,0,12,2022-04-20,False,1,0,0.28,0.99,1,0.28,1
2022-04-20 13:00:00,0.0,0.0,0.276,4,15.08,13.9,13.72,15.57,48,0.0,75,2,3.72,20,4,2022,2,13,0,13,2022-04-20,False,1,0,0.28,0.99,1,0.28,1
2022-04-20 14:00:00,0.0,0.0,0.26,4,16.81,15.77,15.57,17.32,47,0.0,7,0,5.0,20,4,2022,2,14,0,14,2022-04-20,False,1,0,0.26,1.0,1,0.26,1
2022-04-20 15:00:00,0.0,0.0,0.26,4,16.98,15.73,14.72,17.37,38,0.0,2,0,2.16,20,4,2022,2,15,0,15,2022-04-20,False,1,0,0.26,1.0,1,0.26,1
2022-04-20 16:00:00,0.0,0.0,0.272,3,17.41,16.25,13.72,17.93,40,0.0,11,1,3.28,20,4,2022,2,16,0,16,2022-04-20,False,1,0,0.27,1.01,1,0.27,1
2022-04-20 17:00:00,0.0,0.0,0.266,2,17.37,16.23,13.72,17.93,41,0.0,22,1,3.6,20,4,2022,2,17,0,17,2022-04-20,False,1,0,0.27,0.99,1,0.27,1
2022-04-20 18:00:00,0.139,0.0,0.167,1,16.53,15.39,12.72,16.82,44,0.0,0,0,3.84,20,4,2022,2,18,0,18,2022-04-20,False,1,0,0.31,0.54,1,0.03,1
2022-04-20 19:00:00,0.309,0.0,0.025,0,12.91,11.8,12.33,13.43,59,0.0,0,0,4.65,20,4,2022,2,19,0,19,2022-04-20,False,1,0,0.33,0.08,0,-0.28,1
2022-04-20 20:00:00,0.688,0.0,0.0,0,11.91,10.83,11.12,12.32,64,0.0,0,0,4.88,20,4,2022,2,20,0,20,2022-04-20,False,1,0,0.69,0.0,0,-0.69,0
2022-04-20 21:00:00,0.437,0.0,0.0,0,10.89,9.81,10.57,11.22,68,0.0,0,0,4.77,20,4,2022,2,21,0,21,2022-04-20,False,1,0,0.44,0.0,0,-0.44,0
2022-04-20 22:00:00,0.0,0.406,0.0,0,10.7,9.68,10.01,10.72,71,0.0,0,0,5.19,20,4,2022,2,22,0,22,2022-04-20,False,1,0,0.41,0.0,0,-0.41,0
2022-04-20 23:00:00,0.0,0.346,0.0,0,9.87,8.41,8.12,10.11,77,0.0,0,0,5.56,20,4,2022,2,23,0,23,2022-04-20,False,1,0,0.35,0.0,0,-0.35,0
2022-04-21 00:00:00,0.0,0.343,0.0,0,9.15,7.94,8.12,10.11,76,0.0,1,0,4.68,21,4,2022,3,0,0,0,2022-04-21,False,1,0,0.34,0.0,0,-0.34,0
2022-04-21 01:00:00,0.0,0.312,0.0,0,8.37,7.5,7.01,9.55,77,0.0,41,4,4.12,21,4,2022,3,1,0,1,2022-04-21,False,1,0,0.31,0.0,0,-0.31,0
2022-04-21 02:00:00,0.0,0.307,0.0,0,8.17,7.6,6.72,9.0,77,0.0,92,3,3.92,21,4,2022,3,2,0,2,2022-04-21,False,1,0,0.31,0.0,0,-0.31,0
2022-04-21 03:00:00,0.0,0.299,0.0,0,7.93,7.93,7.72,9.0,78,0.0,96,3,3.86,21,4,2022,3,3,0,3,2022-04-21,False,1,0,0.3,0.0,0,-0.3,0
2022-04-21 04:00:00,0.0,0.297,0.0,0,7.39,7.39,6.68,8.44,79,0.0,98,3,3.51,21,4,2022,3,4,0,4,2022-04-21,False,1,0,0.3,0.0,0,-0.3,0
2022-04-21 05:00:00,0.0,0.279,0.0,0,7.38,7.38,6.68,7.89,79,0.0,89,3,3.51,21,4,2022,3,5,0,5,2022-04-21,False,1,0,0.28,0.0,0,-0.28,0
2022-04-21 06:00:00,0.0,0.316,0.0,0,7.41,7.41,7.23,8.72,80,0.0,97,3,3.7,21,4,2022,3,6,0,6,2022-04-21,False,1,0,0.32,0.0,0,-0.32,1
2022-04-21 07:00:00,0.0,1.029,0.015,0,7.95,7.15,6.68,8.72,80,0.0,90,3,4.23,21,4,2022,3,7,0,7,2022-04-21,False,1,0,1.04,0.01,1,-1.01,1
2022-04-21 08:00:00,0.198,0.0,0.103,0,9.05,8.31,7.79,9.72,78,0.0,99,3,4.94,21,4,2022,3,8,0,8,2022-04-21,False,1,0,0.3,0.34,1,-0.1,1
2022-04-21 09:00:00,0.013,0.0,0.249,2,10.69,9.83,9.54,10.72,77,0.0,100,3,6.34,21,4,2022,3,9,0,9,2022-04-21,False,1,0,0.26,0.96,1,0.24,1
2022-04-21 10:00:00,0.0,0.0,0.244,2,11.82,10.78,11.22,11.82,66,0.0,100,3,5.21,21,4,2022,3,10,0,10,2022-04-21,False,1,0,0.24,1.02,1,0.24,1
2022-04-21 11:00:00,0.0,0.0,0.249,2,10.86,10.04,10.7,14.79,78,0.0,98,3,6.68,21,4,2022,3,11,0,11,2022-04-21,False,1,0,0.25,1.0,1,0.25,1
2022-04-21 12:00:00,0.0,0.0,0.276,3,12.98,12.34,12.93,15.66,77,0.15,97,5,8.56,21,4,2022,3,12,0,12,2022-04-21,False,1,0,0.28,0.99,1,0.28,1
2022-04-21 13:00:00,0.0,0.0,0.268,3,14.67,14.02,14.59,16.77,70,0.37,89,5,8.78,21,4,2022,3,13,0,13,2022-04-21,False,1,0,0.27,0.99,1,0.27,1
2022-04-21 14:00:00,0.02,0.0,0.244,2,14.6,13.87,14.59,15.11,67,0.28,91,5,8.08,21,4,2022,3,14,0,14,2022-04-21,False,1,0,0.26,0.94,1,0.22,1
2022-04-21 15:00:00,0.0,0.0,0.266,3,15.62,14.83,13.34,16.77,61,0.11,91,5,7.68,21,4,2022,3,15,0,15,2022-04-21,False,1,0,0.27,0.99,1,0.27,1
2022-04-21 16:00:00,0.145,0.0,0.287,0,14.48,13.73,12.57,14.59,67,0.38,98,5,7.99,21,4,2022,3,16,0,16,2022-04-21,False,1,0,0.43,0.67,1,0.14,1
2022-04-21 17:00:00,0.019,0.0,0.235,2,12.4,11.89,12.01,13.34,84,1.88,96,6,9.29,21,4,2022,3,17,0,17,2022-04-21,False,1,0,0.25,0.94,1,0.22,1
2022-04-21 18:00:00,0.222,0.0,0.073,0,12.34,11.72,11.45,12.88,80,0.82,97,5,8.52,21,4,2022,3,18,0,18,2022-04-21,False,1,0,0.3,0.24,1,-0.15,1
2022-04-21 19:00:00,0.775,0.0,0.002,0,11.27,10.67,10.57,11.72,85,1.5,100,6,8.36,21,4,2022,3,19,0,19,2022-04-21,False,1,0,0.78,0.0,0,-0.77,1
2022-04-21 20:00:00,0.406,0.0,0.0,0,10.68,10.15,10.01,10.72,90,2.29,100,6,8.63,21,4,2022,3,20,0,20,2022-04-21,False,1,0,0.41,0.0,0,-0.41,0
2022-04-21 21:00:00,0.334,0.0,0.0,0,10.16,9.61,10.1,10.67,91,3.56,97,6,8.26,21,4,2022,3,21,0,21,2022-04-21,False,1,0,0.33,0.0,0,-0.33,0
2022-04-21 22:00:00,0.0,0.446,0.0,0,10.25,9.76,9.79,11.72,93,2.76,100,6,8.66,21,4,2022,3,22,0,22,2022-04-21,False,1,0,0.45,0.0,0,-0.45,0
2022-04-21 23:00:00,0.0,1.154,0.0,0,10.68,10.23,9.79,10.7,93,0.98,100,5,9.11,21,4,2022,3,23,0,23,2022-04-21,False,1,0,1.15,0.0,0,-1.15,0
2022-04-22 00:00:00,0.0,0.462,0.0,0,10.16,9.61,10.01,10.72,91,1.18,100,6,8.27,22,4,2022,4,0,0,0,2022-04-22,False,1,0,0.46,0.0,0,-0.46,0
2022-04-22 01:00:00,0.0,0.853,0.0,0,10.16,9.61,9.23,10.72,91,1.78,100,6,8.26,22,4,2022,4,1,0,1,2022-04-22,False,1,0,0.85,0.0,0,-0.85,0
2022-04-22 02:00:00,0.0,0.273,0.0,0,9.59,7.87,9.45,9.72,91,2.34,100,6,7.71,22,4,2022,4,2,0,2,2022-04-22,False,1,0,0.27,0.0,0,-0.27,0
2022-04-22 03:00:00,0.0,0.262,0.0,0,9.08,7.89,8.12,9.72,91,2.0,100,6,7.2,22,4,2022,4,3,0,3,2022-04-22,False,1,0,0.26,0.0,0,-0.26,0
2022-04-22 04:00:00,0.0,0.269,0.0,0,8.55,7.25,7.57,9.72,93,0.49,100,5,6.99,22,4,2022,4,4,0,4,2022-04-22,False,1,0,0.27,0.0,0,-0.27,0
2022-04-22 05:00:00,0.0,0.27,0.0,0,8.56,7.45,7.57,9.72,93,0.27,98,5,6.99,22,4,2022,4,5,0,5,2022-04-22,False,1,0,0.27,0.0,0,-0.27,0
2022-04-22 06:00:00,0.0,0.267,0.0,0,8.49,7.75,8.34,8.99,93,0.18,100,5,6.94,22,4,2022,4,6,0,6,2022-04-22,False,1,0,0.27,0.0,0,-0.27,1
2022-04-22 07:00:00,0.0,1.215,0.049,0,8.54,7.06,7.57,9.72,94,1.01,81,6,7.12,22,4,2022,4,7,0,7,2022-04-22,False,1,0,1.26,0.04,1,-1.17,1
2022-04-22 08:00:00,0.183,0.0,0.167,0,9.04,6.88,8.68,9.04,93,0.0,100,3,7.47,22,4,2022,4,8,0,8,2022-04-22,False,1,0,0.35,0.48,1,-0.02,1
2022-04-22 09:00:00,0.031,0.0,0.233,2,9.58,7.5,8.9,9.79,92,0.0,98,3,7.86,22,4,2022,4,9,0,9,2022-04-22,False,1,0,0.26,0.9,1,0.2,1
2022-04-22 10:00:00,0.0,0.0,0.26,2,9.82,7.71,8.34,10.9,89,0.0,99,3,7.61,22,4,2022,4,10,0,10,2022-04-22,False,1,0,0.26,1.0,1,0.26,1
2022-04-22 11:00:00,0.015,0.0,0.249,3,10.21,9.56,9.45,12.01,87,0.0,99,3,7.64,22,4,2022,4,11,0,11,2022-04-22,False,1,0,0.26,0.96,1,0.23,1
2022-04-22 12:00:00,0.0,0.0,0.264,4,11.83,11.08,11.12,13.68,77,0.0,100,3,7.45,22,4,2022,4,12,0,12,2022-04-22,False,1,0,0.26,1.02,1,0.26,1
2022-04-22 13:00:00,0.0,0.0,0.248,3,12.38,11.55,12.32,13.12,72,0.21,100,5,7.01,22,4,2022,4,13,0,13,2022-04-22,False,1,0,0.25,0.99,1,0.25,1
2022-04-22 14:00:00,0.0,0.0,0.288,3,12.84,12.03,11.68,13.68,71,0.7,100,5,7.26,22,4,2022,4,14,0,14,2022-04-22,False,1,0,0.29,0.99,1,0.29,1
2022-04-22 15:00:00,0.029,0.0,0.285,2,12.35,11.49,11.12,13.68,71,2.09,98,6,6.78,22,4,2022,4,15,0,15,2022-04-22,False,1,0,0.31,0.92,1,0.26,1
2022-04-22 16:00:00,0.167,0.0,0.163,0,10.63,9.86,8.9,12.01,81,1.39,90,6,7.03,22,4,2022,4,16,0,16,2022-04-22,False,1,0,0.33,0.49,1,-0.0,1
2022-04-22 17:00:00,0.204,0.0,0.086,0,10.66,9.97,8.9,10.72,84,0.56,86,5,7.59,22,4,2022,4,17,0,17,2022-04-22,False,1,0,0.29,0.3,1,-0.12,1
2022-04-22 18:00:00,0.468,0.0,0.03,0,9.15,8.47,8.9,10.72,90,0.73,86,5,7.09,22,4,2022,4,18,0,18,2022-04-22,False,1,0,0.5,0.06,1,-0.44,1
2022-04-22 19:00:00,0.51,0.0,0.006,0,8.55,8.55,8.48,10.1,91,1.19,87,6,6.67,22,4,2022,4,19,0,19,2022-04-22,False,1,0,0.52,0.01,0,-0.5,1
2022-04-22 20:00:00,0.57,0.0,0.0,0,9.03,9.03,7.57,9.54,91,0.31,86,5,7.16,22,4,2022,4,20,0,20,2022-04-22,False,1,0,0.57,0.0,0,-0.57,0
2022-04-22 21:00:00,0.384,0.0,0.0,0,7.93,7.93,7.72,8.44,92,0.33,80,5,6.23,22,4,2022,4,21,0,21,2022-04-22,False,1,0,0.38,0.0,0,-0.38,0
2022-04-22 22:00:00,0.0,0.672,0.0,0,7.38,7.38,7.23,7.89,92,0.21,74,5,5.68,22,4,2022,4,22,0,22,2022-04-22,False,1,0,0.67,0.0,0,-0.67,0
2022-04-22 23:00:00,0.0,0.627,0.0,0,7.38,7.38,7.23,7.89,92,0.17,86,5,5.68,22,4,2022,4,23,0,23,2022-04-22,False,1,0,0.63,0.0,0,-0.63,0
2022-04-23 00:00:00,0.0,2.667,0.0,0,7.38,7.38,7.37,7.89,92,0.18,91,5,5.68,23,4,2022,5,0,0,0,2022-04-23,True,1,0,2.67,0.0,0,-2.67,0
2022-04-23 01:00:00,0.0,0.529,0.0,0,7.39,7.39,7.23,8.43,92,0.22,98,5,5.68,23,4,2022,5,1,0,1,2022-04-23,True,1,0,0.53,0.0,0,-0.53,0
2022-04-23 02:00:00,0.0,0.485,0.0,0,7.38,7.38,7.23,7.89,93,0.14,97,5,5.84,23,4,2022,5,2,0,2,2022-04-23,True,1,0,0.48,0.0,0,-0.48,0
2022-04-23 03:00:00,0.0,0.33,0.0,0,7.38,6.39,7.23,7.88,93,0.0,100,3,5.84,23,4,2022,5,3,0,3,2022-04-23,True,1,0,0.33,0.0,0,-0.33,0
2022-04-23 04:00:00,0.0,0.305,0.0,0,7.38,6.01,7.23,7.89,94,0.0,97,3,5.99,23,4,2022,5,4,0,4,2022-04-23,True,1,0,0.3,0.0,0,-0.3,0
2022-04-23 05:00:00,0.0,0.57,0.0,0,7.38,6.35,7.23,7.89,94,0.0,99,3,5.99,23,4,2022,5,5,0,5,2022-04-23,True,1,0,0.57,0.0,0,-0.57,0
2022-04-23 06:00:00,0.0,0.76,0.0,0,7.38,7.38,7.23,7.88,94,0.0,99,3,5.99,23,4,2022,5,6,0,6,2022-04-23,True,1,0,0.76,0.0,0,-0.76,1
2022-04-23 07:00:00,0.0,0.299,0.026,0,7.95,7.95,7.79,8.72,94,0.22,92,5,6.55,23,4,2022,5,7,0,7,2022-04-23,True,1,0,0.32,0.08,1,-0.27,1
2022-04-23 08:00:00,0.129,0.0,0.204,1,8.61,8.03,7.57,10.72,94,0.0,49,4,7.18,23,4,2022,5,8,0,8,2022-04-23,True,1,0,0.33,0.62,1,0.07,1
2022-04-23 09:00:00,0.037,0.0,0.44,2,9.73,8.21,9.23,12.89,94,0.19,70,5,8.3,23,4,2022,5,9,0,9,2022-04-23,True,1,0,0.48,0.92,1,0.4,1
2022-04-23 10:00:00,0.01,0.0,0.353,2,11.86,11.37,9.79,15.67,87,0.33,56,5,9.28,23,4,2022,5,10,0,10,2022-04-23,True,1,0,0.36,0.98,1,0.34,1
2022-04-23 11:00:00,0.08,0.0,0.295,2,11.86,11.24,10.34,15.11,82,0.23,58,5,8.4,23,4,2022,5,11,0,11,2022-04-23,True,1,0,0.38,0.78,1,0.21,1
2022-04-23 12:00:00,0.083,0.0,0.344,2,14.83,14.04,12.57,16.77,64,0.0,94,3,7.67,23,4,2022,5,12,0,12,2022-04-23,True,1,0,0.43,0.8,1,0.26,1
2022-04-23 13:00:00,0.37,0.0,0.884,2,13.61,13.01,13.34,16.77,76,0.0,100,3,8.97,23,4,2022,5,13,0,13,2022-04-23,True,1,0,1.25,0.71,1,0.51,1
2022-04-23 14:00:00,0.0,0.0,0.598,3,15.13,14.34,14.23,15.67,63,0.0,94,3,7.68,23,4,2022,5,14,0,14,2022-04-23,True,1,0,0.6,1.0,1,0.6,1
2022-04-23 15:00:00,0.0,0.0,0.528,3,15.18,14.37,13.68,16.77,62,0.0,87,3,7.49,23,4,2022,5,15,0,15,2022-04-23,True,1,0,0.53,1.0,1,0.53,1
2022-04-23 16:00:00,0.0,0.0,0.486,2,14.6,13.87,13.68,16.21,67,0.0,65,2,8.08,23,4,2022,5,16,0,16,2022-04-23,True,1,0,0.49,0.99,1,0.49,1
2022-04-23 17:00:00,0.0,0.0,0.33,2,15.13,14.42,13.9,15.66,66,0.0,72,2,8.37,23,4,2022,5,17,0,17,2022-04-23,True,1,0,0.33,1.0,1,0.33,1
2022-04-23 18:00:00,0.208,0.0,0.172,1,13.5,12.84,13.34,14.0,74,0.0,81,2,8.48,23,4,2022,5,18,0,18,2022-04-23,True,1,0,0.38,0.45,1,-0.04,1
2022-04-23 19:00:00,0.626,0.0,0.049,0,12.95,12.29,12.01,13.99,76,0.0,52,2,8.35,23,4,2022,5,19,0,19,2022-04-23,True,1,0,0.68,0.07,0,-0.58,1
2022-04-23 20:00:00,0.564,0.0,0.001,0,11.29,10.64,11.26,12.88,83,0.0,60,2,8.02,23,4,2022,5,20,0,20,2022-04-23,True,1,0,0.56,0.0,0,-0.56,0
2022-04-23 21:00:00,0.498,0.0,0.0,0,10.81,10.19,9.79,12.33,86,0.0,98,3,8.06,23,4,2022,5,21,0,21,2022-04-23,True,1,0,0.5,0.0,0,-0.5,0
2022-04-23 22:00:00,0.0,0.495,0.0,0,10.69,10.09,9.23,12.33,87,0.0,53,2,8.14,23,4,2022,5,22,0,22,2022-04-23,True,1,0,0.5,0.0,0,-0.5,0
2022-04-23 23:00:00,0.0,1.464,0.0,0,10.45,9.95,8.68,11.78,92,0.0,66,2,8.74,23,4,2022,5,23,0,23,2022-04-23,True,1,0,1.46,0.0,0,-1.46,0
2022-04-24 00:00:00,0.0,0.391,0.0,0,10.64,10.03,8.68,11.22,87,0.0,79,2,8.09,24,4,2022,6,0,0,0,2022-04-24,True,1,0,0.39,0.0,0,-0.39,0
2022-04-24 01:00:00,0.0,0.324,0.0,0,10.61,10.0,8.9,10.7,87,0.0,99,3,8.07,24,4,2022,6,1,0,1,2022-04-24,True,1,0,0.32,0.0,0,-0.32,0
2022-04-24 02:00:00,0.0,0.334,0.0,0,10.64,10.06,8.68,10.72,88,0.0,97,3,8.25,24,4,2022,6,2,0,2,2022-04-24,True,1,0,0.33,0.0,0,-0.33,0
2022-04-24 03:00:00,0.0,0.338,0.0,0,10.65,10.09,8.9,10.72,89,0.0,100,3,8.43,24,4,2022,6,3,0,3,2022-04-24,True,1,0,0.34,0.0,0,-0.34,0
2022-04-24 04:00:00,0.0,0.372,0.0,0,10.65,10.09,9.23,10.72,89,0.0,100,3,8.43,24,4,2022,6,4,0,4,2022-04-24,True,1,0,0.37,0.0,0,-0.37,0
2022-04-24 05:00:00,0.0,0.328,0.0,0,10.4,9.85,9.23,10.72,90,0.0,100,3,8.35,24,4,2022,6,5,0,5,2022-04-24,True,1,0,0.33,0.0,0,-0.33,0
2022-04-24 06:00:00,0.0,1.593,0.0,0,10.13,9.55,9.23,10.15,90,0.0,99,3,8.08,24,4,2022,6,6,0,6,2022-04-24,True,1,0,1.59,0.0,0,-1.59,1
2022-04-24 07:00:00,0.0,0.322,0.004,0,10.14,9.59,9.54,10.67,91,0.0,99,3,8.24,24,4,2022,6,7,0,7,2022-04-24,True,1,0,0.33,0.01,1,-0.32,1
2022-04-24 08:00:00,0.324,0.0,0.032,0,10.26,9.74,10.15,11.78,92,0.0,83,2,8.51,24,4,2022,6,8,0,8,2022-04-24,True,1,0,0.36,0.09,1,-0.29,1
2022-04-24 09:00:00,0.624,0.0,0.058,0,10.44,9.94,10.15,13.72,92,0.24,77,5,8.66,24,4,2022,6,9,0,9,2022-04-24,True,1,0,0.68,0.09,1,-0.57,1
2022-04-24 10:00:00,0.365,0.0,0.124,0,11.64,11.26,11.26,16.77,92,0.11,75,5,9.84,24,4,2022,6,10,0,10,2022-04-24,True,1,0,0.49,0.25,1,-0.24,1
2022-04-24 11:00:00,0.403,0.0,0.389,0,13.69,13.39,12.01,17.88,87,0.0,75,2,11.06,24,4,2022,6,11,0,11,2022-04-24,True,1,0,0.79,0.49,1,-0.01,1
2022-04-24 12:00:00,1.801,0.0,0.278,0,14.78,14.43,13.12,18.43,81,0.19,78,5,11.05,24,4,2022,6,12,0,12,2022-04-24,True,1,0,2.08,0.13,1,-1.52,1
